ROS Seconds,ROS Nanoseconds,X,Y,Z,Rx0,Rx1,Rx2,Ry0,Ry1,Ry2,Rz0,Rz1,Rz2
1685105493,564603208,10.1339,-23.2632,-204.065,-0.407787,-0.519213,-0.751085,0.0383085,-0.83159,0.554067,-0.912274,0.197169,0.359004
1685105493,589560434,10.198,-23.2504,-203.722,-0.407518,-0.51638,-0.75318,0.035513,-0.83311,0.551965,-0.912506,0.198188,0.357845
1685105493,614651260,10.6261,-23.5327,-203.64,-0.402549,-0.519066,-0.754006,0.0342027,-0.831645,0.554254,-0.914759,0.197325,0.352531
1685105493,639557163,10.7428,-23.6158,-203.335,-0.401166,-0.518317,-0.755257,0.0318196,-0.831899,0.554014,-0.915453,0.19822,0.350224
1685105493,664559972,10.6567,-23.2332,-202.767,-0.404445,-0.513307,-0.756928,0.0313016,-0.834924,0.549475,-0.914026,0.19854,0.353748
1685105493,689568391,10.9699,-23.5927,-202.865,-0.399383,-0.515123,-0.75838,0.0283903,-0.833771,0.55138,-0.916344,0.198681,0.347618
1685105493,714527909,11.1453,-23.7095,-202.722,-0.397261,-0.514853,-0.759678,0.0256355,-0.833704,0.551617,-0.917348,0.199661,0.344398
1685105493,739527944,11.2829,-23.4289,-202.216,-0.398811,-0.512622,-0.760374,0.0266815,-0.835302,0.549143,-0.916645,0.198717,0.346806
1685105493,764512511,11.4558,-23.5245,-201.878,-0.396818,-0.511963,-0.761859,0.0236089,-0.835423,0.549101,-0.917594,0.199906,0.343598
1685105493,789565779,11.5346,-23.4075,-201.493,-0.396934,-0.508986,-0.763792,0.0211472,-0.837006,0.546786,-0.917604,0.200886,0.343001
1685105493,814529070,11.8764,-23.6301,-201.564,-0.392702,-0.510826,-0.76475,0.0198939,-0.836075,0.548254,-0.919451,0.200087,0.338491
1685105493,839555995,11.8981,-23.5572,-201.149,-0.394049,-0.507393,-0.766341,0.01845,-0.838003,0.545354,-0.918904,0.200757,0.339576
1685105493,864517107,11.915,-23.3358,-200.665,-0.396468,-0.503181,-0.767868,0.0177713,-0.840464,0.541576,-0.917876,0.201071,0.342158
1685105493,889516732,12.2681,-23.6421,-200.748,-0.389811,-0.506272,-0.769243,0.0148609,-0.838672,0.544434,-0.920774,0.200794,0.334445
1685105493,914496637,12.551,-23.9583,-200.603,-0.385369,-0.507658,-0.770567,0.0111586,-0.837568,0.546218,-0.922695,0.201897,0.328437
1685105493,939513837,12.7918,-23.7897,-200.308,-0.385731,-0.506264,-0.771304,0.0124324,-0.838776,0.544335,-0.922528,0.200378,0.329837
1685105493,964522532,12.9973,-23.9562,-200.124,-0.382842,-0.505955,-0.772944,0.00967012,-0.838836,0.544298,-0.923764,0.200906,0.326035
1685105493,989538861,13.1126,-23.9483,-199.819,-0.381762,-0.503671,-0.774968,0.00655055,-0.839926,0.542662,-0.924238,0.202092,0.323954
1685105494,14477378,13.5487,-24.1035,-199.835,-0.377067,-0.505923,-0.775799,0.00571046,-0.838881,0.544285,-0.926169,0.200802,0.319204
1685105494,39562674,13.7758,-24.14,-199.444,-0.375577,-0.504397,-0.777512,0.00347106,-0.839689,0.543057,-0.926785,0.20126,0.317117
1685105494,64478578,13.9134,-23.8856,-199.089,-0.376367,-0.501275,-0.779148,0.00310969,-0.841664,0.539993,-0.926465,0.200812,0.318332
1685105494,89449950,14.2448,-24.2505,-199.236,-0.369922,-0.50385,-0.780573,-0.000326317,-0.840101,0.542429,-0.929063,0.200912,0.310608
1685105494,114454718,14.4068,-24.3867,-198.988,-0.368273,-0.50289,-0.78197,-0.00181526,-0.840692,0.54151,-0.929716,0.200844,0.308694
1685105494,139442153,14.5246,-24.0151,-198.49,-0.370363,-0.500367,-0.782601,0.00103041,-0.842736,0.538326,-0.928886,0.198569,0.312632
1685105494,163538520,14.698,-24.0266,-198.13,-0.368451,-0.498994,-0.784379,-0.00190418,-0.843331,0.537392,-0.929646,0.199496,0.309777
1685105494,188539482,14.7858,-23.9663,-197.853,-0.367873,-0.496312,-0.786349,-0.00484517,-0.844614,0.535354,-0.929864,0.200753,0.308308
1685105494,213548424,15.2662,-24.2265,-197.973,-0.362442,-0.498495,-0.787489,-0.00622977,-0.843625,0.536897,-0.931986,0.1995,0.30266
1685105494,238620846,15.433,-24.3731,-197.722,-0.360822,-0.497216,-0.789041,-0.00803662,-0.844344,0.535741,-0.932601,0.199649,0.300664
1685105494,263516382,15.3304,-23.9903,-197.087,-0.364741,-0.491787,-0.790639,-0.00782695,-0.847487,0.530759,-0.931077,0.199778,0.305266
1685105494,288463337,15.6528,-24.2202,-197.088,-0.359279,-0.493768,-0.791905,-0.0100952,-0.846456,0.532363,-0.933176,0.199262,0.299132
1685105494,313468328,15.884,-24.2087,-196.78,-0.357586,-0.492874,-0.793226,-0.0109882,-0.847108,0.531308,-0.933815,0.198705,0.297498
1685105494,338489965,16.058,-24.0725,-196.487,-0.357812,-0.491006,-0.794281,-0.00984984,-0.848565,0.529,-0.933741,0.197106,0.29879
1685105494,363467598,16.1934,-24.104,-196.306,-0.355837,-0.48883,-0.796509,-0.013371,-0.849542,0.527351,-0.934453,0.198301,0.295763
1685105494,388501472,16.3574,-24.0658,-196.091,-0.354305,-0.487183,-0.798199,-0.0149533,-0.850509,0.525749,-0.935011,0.198211,0.294056
1685105494,413516849,16.9994,-24.43,-196.112,-0.346543,-0.491098,-0.799206,-0.0166295,-0.848651,0.528691,-0.937886,0.196504,0.285925
1685105494,438484204,17.389,-23.6027,-196.617,-0.343136,-0.490139,-0.801264,-0.00796583,-0.851506,0.524285,-0.939253,0.186284,0.288281
1685105494,463458111,17.3042,-23.4713,-195.509,-0.342833,-0.479149,-0.808011,-0.0249601,-0.855188,0.517716,-0.939065,0.197659,0.281229
1685105494,488445279,17.0274,-23.3397,-195.086,-0.343671,-0.486647,-0.803159,-0.0174568,-0.851794,0.523586,-0.938928,0.193962,0.284241
1685105494,513572571,17.6268,-23.7672,-195.059,-0.338235,-0.485855,-0.805941,-0.0218212,-0.852138,0.522862,-0.940808,0.194437,0.277619
1685105494,538476565,17.8655,-23.6503,-194.753,-0.34036,-0.482707,-0.806938,-0.0190053,-0.854468,0.519156,-0.940103,0.192036,0.281653
1685105494,563530555,18.0623,-23.9898,-194.546,-0.337181,-0.479162,-0.810377,-0.0268082,-0.85555,0.517026,-0.941057,0.196056,0.275627
1685105494,588444574,17.7795,-23.8015,-194.024,-0.338423,-0.477786,-0.810674,-0.0264467,-0.856337,0.51574,-0.940623,0.195978,0.27717
1685105494,613430765,18.6132,-24.0621,-193.956,-0.329966,-0.4796,-0.813086,-0.0334795,-0.854838,0.517815,-0.9434,0.198084,0.266014
1685105494,638456057,18.7783,-23.798,-193.782,-0.331671,-0.475189,-0.814977,-0.0321894,-0.857674,0.513184,-0.942845,0.196442,0.269168
1685105494,663542576,19.0011,-23.6735,-193.807,-0.331667,-0.471515,-0.81711,-0.0301177,-0.860404,0.508722,-0.942915,0.193336,0.271166
1685105494,688454983,19.227,-24.0551,-193.64,-0.323791,-0.47579,-0.817793,-0.0361997,-0.857493,0.513221,-0.945437,0.19578,0.260427
1685105494,713463916,19.4068,-23.8284,-193.068,-0.322122,-0.474392,-0.819262,-0.037951,-0.858222,0.511874,-0.945937,0.195978,0.25845
1685105494,738554787,19.7315,-23.2763,-192.64,-0.323036,-0.468675,-0.822186,-0.0356809,-0.862115,0.505455,-0.945713,0.192617,0.261771
1685105494,763500186,19.8381,-23.163,-192.335,-0.322933,-0.46586,-0.823826,-0.0364034,-0.863705,0.502681,-0.945722,0.192322,0.26196
1685105494,788515713,19.6722,-23.2772,-192.394,-0.322465,-0.464991,-0.8245,-0.0361166,-0.864351,0.501591,-0.945892,0.191523,0.261928
1685105494,813497757,20.117,-23.4166,-192.335,-0.317576,-0.464583,-0.826624,-0.0397784,-0.864458,0.501128,-0.947398,0.192028,0.25605
1685105494,838534055,20.1688,-23.2725,-191.987,-0.318646,-0.459885,-0.828837,-0.0395998,-0.867195,0.496392,-0.947046,0.190995,0.258116
1685105494,863442143,20.2262,-23.1975,-191.605,-0.318454,-0.457596,-0.830177,-0.0397968,-0.868545,0.494011,-0.947103,0.190358,0.258382
1685105494,888377536,20.5112,-23.6581,-191.464,-0.310604,-0.46261,-0.830373,-0.0456937,-0.865303,0.499162,-0.949441,0.192985,0.24763
1685105494,913403879,20.9297,-23.7421,-191.319,-0.30556,-0.462717,-0.832181,-0.0486594,-0.865251,0.498972,-0.950928,0.192959,0.241869
1685105494,938365409,21.3754,-23.3152,-191.217,-0.305858,-0.457666,-0.834862,-0.0459537,-0.868765,0.493087,-0.950968,0.18918,0.244688
1685105494,963403610,21.4235,-23.3022,-191,-0.303619,-0.456509,-0.83631,-0.047031,-0.869495,0.491697,-0.951632,0.188621,0.242524
1685105494,988419281,21.6584,-23.2909,-190.659,-0.300853,-0.454495,-0.838405,-0.0496468,-0.870478,0.489697,-0.952378,0.188951,0.239322
1685105495,13367273,22.3309,-23.3762,-190.332,-0.294288,-0.455041,-0.840437,-0.0546293,-0.869931,0.49014,-0.954155,0.190155,0.231154
1685105495,38432251,22.4092,-23.1249,-190.221,-0.295369,-0.450558,-0.84247,-0.0517949,-0.872964,0.485026,-0.953979,0.186898,0.234512
1685105495,63397054,22.1622,-22.5315,-189.947,-0.302177,-0.44199,-0.844592,-0.0455838,-0.878297,0.475937,-0.952162,0.182317,0.245255
1685105495,88359836,22.2579,-22.8343,-189.815,-0.298244,-0.442844,-0.845541,-0.0486726,-0.877648,0.476828,-0.953248,0.183366,0.240199
1685105495,113363455,22.4331,-23.0163,-189.526,-0.294505,-0.442551,-0.847004,-0.0513612,-0.877701,0.476449,-0.954269,0.18382,0.235758
1685105495,138379014,22.6603,-22.7292,-189.254,-0.294124,-0.437941,-0.849529,-0.0514284,-0.880305,0.471613,-0.954383,0.182403,0.236397
1685105495,163352367,22.5555,-22.6085,-189.065,-0.293066,-0.437258,-0.850245,-0.0505524,-0.880962,0.470479,-0.954754,0.180863,0.236074
1685105495,188389823,22.9725,-22.6541,-188.789,-0.287445,-0.438052,-0.851756,-0.0541803,-0.880424,0.471081,-0.956265,0.181559,0.229342
1685105495,213368402,23.8646,-22.8451,-188.565,-0.278213,-0.439011,-0.854322,-0.0620197,-0.879371,0.47208,-0.958515,0.184323,0.217424
1685105495,238499110,23.9591,-22.6379,-188.46,-0.279107,-0.434374,-0.8564,-0.0604247,-0.882129,0.467117,-0.958358,0.182124,0.219963
1685105495,263371944,23.6685,-22.063,-188.206,-0.285826,-0.425594,-0.858589,-0.0527765,-0.887615,0.457552,-0.956828,0.176094,0.231245
1685105495,288342933,23.9036,-22.32,-188.029,-0.28005,-0.427842,-0.859374,-0.0559781,-0.886394,0.459536,-0.958352,0.176799,0.224285
1685105495,313341506,24.0524,-22.5179,-187.812,-0.275653,-0.428494,-0.86047,-0.0597391,-0.885784,0.460238,-0.9594,0.17827,0.218572
1685105495,338417383,24.3101,-21.9384,-187.469,-0.277829,-0.42119,-0.863372,-0.0567468,-0.88999,0.452436,-0.958953,0.174694,0.223366
1685105495,363388148,24.4489,-21.8712,-187.229,-0.276039,-0.419149,-0.864937,-0.057364,-0.891113,0.450141,-0.959433,0.173873,0.221938
1685105495,388373010,24.4737,-22.0061,-187.11,-0.273928,-0.418577,-0.865885,-0.058976,-0.891317,0.449528,-0.95994,0.174205,0.21947
1685105495,413363635,25.1114,-22.0981,-187.035,-0.266903,-0.419294,-0.86773,-0.0628605,-0.890901,0.449826,-0.961672,0.174606,0.211429
1685105495,438306767,25.4054,-21.9622,-186.895,-0.26344,-0.417251,-0.869771,-0.0647256,-0.891942,0.447493,-0.962502,0.174184,0.207968
1685105495,463312186,25.3148,-21.4543,-186.663,-0.26854,-0.409573,-0.871858,-0.0591115,-0.896391,0.439306,-0.961454,0.169508,0.216508
1685105495,488284586,25.6886,-21.7124,-186.618,-0.262134,-0.412988,-0.872197,-0.0612055,-0.894867,0.442117,-0.963089,0.169277,0.209298
1685105495,513290847,25.9542,-21.7863,-186.437,-0.257288,-0.413673,-0.873315,-0.064273,-0.894412,0.442602,-0.964195,0.170007,0.203535
1685105495,538254640,26.2133,-21.3077,-186.013,-0.257407,-0.40732,-0.87626,-0.0627611,-0.897855,0.435795,-0.964263,0.167172,0.205551
1685105495,563252202,26.3041,-21.224,-185.581,-0.255675,-0.405503,-0.87761,-0.063545,-0.898769,0.433793,-0.964673,0.166678,0.204027
1685105495,588270014,26.2032,-21.1461,-185.297,-0.255958,-0.403739,-0.878341,-0.0638641,-0.89956,0.432104,-0.964577,0.166696,0.204469
1685105495,613248144,26.9027,-21.1794,-185.385,-0.249882,-0.403708,-0.880102,-0.0663854,-0.899655,0.431526,-0.965998,0.166257,0.198008
1685105495,638303322,27.187,-20.9996,-185.343,-0.248415,-0.400486,-0.881987,-0.0658608,-0.901438,0.427869,-0.966412,0.164378,0.197556
1685105495,663256001,27.0205,-20.6203,-185.135,-0.253017,-0.393061,-0.884016,-0.061667,-0.905338,0.420191,-0.965494,0.16083,0.204826
1685105495,688248903,27.3077,-20.9801,-184.949,-0.246578,-0.395072,-0.884939,-0.066118,-0.904148,0.422071,-0.966865,0.162584,0.196823
1685105495,712315674,27.6857,-21.0649,-184.71,-0.240636,-0.396359,-0.885999,-0.0690432,-0.90352,0.422949,-0.968157,0.162949,0.190054
1685105495,737315854,28.0396,-20.489,-184.422,-0.240469,-0.390066,-0.888833,-0.0672848,-0.906801,0.416155,-0.968322,0.159877,0.191812
1685105495,762284232,28.2523,-20.3312,-184.228,-0.23831,-0.388546,-0.890079,-0.066271,-0.907842,0.414043,-0.968926,0.157657,0.1906
1685105495,787297352,28.3442,-20.2976,-184.041,-0.236385,-0.387212,-0.891173,-0.0664371,-0.908578,0.412398,-0.969386,0.156692,0.18905
1685105495,812280527,28.919,-20.3481,-183.83,-0.229755,-0.387054,-0.892973,-0.0706591,-0.908463,0.411948,-0.97068,0.157743,0.181373
1685105495,837365884,29.115,-20.2295,-183.712,-0.228126,-0.384246,-0.894602,-0.0702029,-0.909947,0.408739,-0.971097,0.156048,0.180608
1685105495,862384914,28.9783,-19.9376,-183.612,-0.231621,-0.377749,-0.89647,-0.0659749,-0.913308,0.40189,-0.970567,0.152231,0.186621
1685105495,887377095,29.2271,-20.1381,-183.49,-0.226343,-0.379111,-0.897241,-0.0690306,-0.912589,0.40301,-0.971598,0.153155,0.180386
1685105495,912272982,29.5614,-20.1635,-183.366,-0.22203,-0.379211,-0.898278,-0.070072,-0.912684,0.402613,-0.972519,0.152337,0.176073
1685105495,937266948,29.9407,-19.7932,-183.156,-0.221449,-0.373336,-0.900878,-0.0686911,-0.915548,0.396301,-0.972749,0.149643,0.177102
1685105495,962227284,30.0434,-19.6445,-182.973,-0.220387,-0.370463,-0.902323,-0.0682408,-0.916946,0.393133,-0.973022,0.148217,0.176802
1685105495,987258114,30.0972,-19.586,-182.821,-0.218648,-0.368724,-0.903458,-0.0681761,-0.917825,0.391087,-0.97342,0.147105,0.175543
1685105496,12246745,30.7575,-19.7109,-182.61,-0.21055,-0.369186,-0.90519,-0.0730836,-0.917412,0.39117,-0.974847,0.148515,0.166179
1685105496,37227656,31.1339,-19.6151,-182.447,-0.208022,-0.367125,-0.906613,-0.0714022,-0.918717,0.388409,-0.975515,0.145532,0.1649
1685105496,62257713,31.2947,-19.4124,-182.417,-0.207767,-0.363405,-0.908169,-0.0696323,-0.920578,0.384301,-0.975697,0.143083,0.165963
1685105496,87261191,31.48,-19.4836,-182.311,-0.202894,-0.364019,-0.909025,-0.0717969,-0.920303,0.384561,-0.976566,0.143291,0.160592
1685105496,112219628,31.7122,-19.3497,-182.03,-0.199742,-0.363156,-0.910066,-0.0720453,-0.920825,0.383262,-0.977196,0.142119,0.157763
1685105496,137226391,32.0429,-18.8881,-181.709,-0.20048,-0.355944,-0.912749,-0.0692104,-0.924191,0.375607,-0.97725,0.138473,0.160646
1685105496,162215674,32.2104,-18.6222,-181.569,-0.201215,-0.351706,-0.914229,-0.0670163,-0.926189,0.371056,-0.977252,0.135931,0.162794
1685105496,187204071,32.2452,-18.4839,-181.533,-0.200821,-0.348989,-0.915357,-0.0661235,-0.927432,0.3681,-0.977394,0.134449,0.163173
1685105496,212221881,32.6442,-18.3491,-181.367,-0.195975,-0.347683,-0.916903,-0.0681953,-0.927938,0.366443,-0.978235,0.134342,0.158143
1685105496,237193043,32.8854,-18.1216,-181.181,-0.194506,-0.344507,-0.918413,-0.0668027,-0.929469,0.362802,-0.978624,0.13192,0.157774
1685105496,262303328,32.8504,-17.7686,-181.048,-0.197849,-0.338098,-0.92008,-0.0624184,-0.932383,0.356041,-0.978244,0.127872,0.163368
1685105496,287303924,33.0163,-17.8841,-180.847,-0.193405,-0.339583,-0.920478,-0.0647284,-0.931731,0.357335,-0.978983,0.128692,0.158224
1685105496,312194038,33.2311,-17.7345,-180.629,-0.190232,-0.338802,-0.921426,-0.0648929,-0.932172,0.356151,-0.979593,0.127546,0.155345
1685105496,337163858,33.6708,-17.3432,-180.407,-0.189221,-0.333614,-0.923525,-0.0628237,-0.934475,0.350442,-0.979923,0.12433,0.155865
1685105496,362198514,33.9563,-17.3663,-180.268,-0.186618,-0.331997,-0.924635,-0.0629466,-0.935195,0.348493,-0.980413,0.123237,0.153623
1685105496,387184313,34.009,-17.3983,-180.083,-0.183738,-0.331005,-0.925568,-0.0644539,-0.935515,0.347357,-0.98086,0.123479,0.150555
1685105496,412155486,34.4044,-17.3054,-179.937,-0.177467,-0.330317,-0.927036,-0.0680589,-0.935614,0.346402,-0.981771,0.124568,0.14356
1685105496,437190658,34.754,-17.0541,-179.888,-0.176456,-0.327334,-0.928288,-0.0659206,-0.937038,0.34295,-0.9821,0.121709,0.14377
1685105496,462240720,34.8157,-16.7431,-179.876,-0.180146,-0.322381,-0.929311,-0.0600426,-0.939401,0.337521,-0.981806,0.116601,0.149874
1685105496,487251050,35.0232,-16.7827,-179.772,-0.176198,-0.322954,-0.929868,-0.0614484,-0.939196,0.337838,-0.982435,0.116665,0.14564
1685105496,512175670,35.3275,-16.7198,-179.548,-0.171108,-0.322959,-0.930816,-0.0644724,-0.939054,0.337669,-0.98314,0.11779,0.139857
1685105496,537157723,35.6445,-16.2671,-179.287,-0.171251,-0.317666,-0.93261,-0.0611194,-0.941345,0.331864,-0.98333,0.113833,0.141791
1685105496,562144318,35.8481,-16.0957,-179.036,-0.170425,-0.315006,-0.933663,-0.0596652,-0.942487,0.328874,-0.983563,0.111756,0.141829
1685105496,587140174,35.9705,-15.9915,-178.946,-0.16844,-0.313828,-0.934419,-0.059437,-0.943006,0.327426,-0.983918,0.110691,0.140187
1685105496,612142319,36.4882,-15.972,-178.865,-0.161676,-0.313393,-0.93576,-0.0629244,-0.943031,0.3267,-0.984836,0.111702,0.132746
1685105496,637102488,36.8241,-15.772,-178.81,-0.160446,-0.309948,-0.937116,-0.0612379,-0.944463,0.322862,-0.985142,0.109189,0.132553
1685105496,662100811,36.8563,-15.5133,-178.729,-0.161952,-0.305885,-0.938195,-0.0585199,-0.946094,0.318563,-0.985064,0.106495,0.135325
1685105496,687115875,37.0802,-15.697,-178.551,-0.155127,-0.308704,-0.938423,-0.062066,-0.945,0.321127,-0.985943,0.10806,0.127435
1685105496,712107038,37.4162,-15.5329,-178.379,-0.151818,-0.307844,-0.939246,-0.0610255,-0.945529,0.319768,-0.986523,0.105864,0.124762
1685105496,737092810,37.8273,-15.07,-178.246,-0.15267,-0.301509,-0.941161,-0.0564835,-0.948106,0.312896,-0.986662,0.10093,0.127717
1685105496,762095507,37.893,-14.8589,-178.121,-0.153386,-0.297106,-0.942444,-0.0541425,-0.949771,0.308228,-0.986682,0.0983041,0.129596
1685105496,787110422,37.7684,-14.6769,-177.82,-0.153875,-0.293867,-0.94338,-0.0545311,-0.950769,0.305064,-0.986585,0.0983856,0.130277
1685105496,812114113,38.3144,-14.6935,-177.691,-0.14657,-0.293775,-0.944571,-0.0579715,-0.950691,0.304674,-0.987501,0.0994143,0.122313
1685105496,837051931,38.5533,-14.3637,-177.63,-0.14667,-0.290304,-0.945628,-0.0544545,-0.952147,0.300752,-0.987686,0.0956052,0.123845
1685105496,862126610,38.5973,-13.9228,-177.521,-0.147859,-0.28628,-0.946668,-0.050896,-0.953719,0.296361,-0.987697,0.0920013,0.126445
1685105496,887104452,38.9016,-14.0036,-177.338,-0.141398,-0.288523,-0.946974,-0.054659,-0.952851,0.298475,-0.988443,0.0939645,0.118961
1685105496,912033753,39.2974,-13.8943,-177.175,-0.138124,-0.288141,-0.947574,-0.0537894,-0.95315,0.297678,-0.988954,0.0920859,0.116155
1685105496,937076156,39.6531,-13.3995,-176.934,-0.137753,-0.283725,-0.948959,-0.0504975,-0.954836,0.292812,-0.989178,0.0882556,0.117202
1685105496,962031249,39.6256,-12.9631,-176.666,-0.139332,-0.279798,-0.949895,-0.0485459,-0.956168,0.288766,-0.989055,0.086348,0.119643
1685105496,987057354,39.7329,-12.8038,-176.636,-0.139177,-0.278023,-0.950439,-0.0472313,-0.956823,0.286807,-0.989141,0.0848073,0.120037
1685105497,12004995,40.288,-12.806,-176.618,-0.134229,-0.277083,-0.951423,-0.0494606,-0.957043,0.285697,-0.989715,0.0854066,0.114757
1685105497,37008073,40.5932,-12.5576,-176.532,-0.133777,-0.273185,-0.952614,-0.0480556,-0.958335,0.281574,-0.989845,0.0834465,0.115074
1685105497,61993401,40.3451,-12.0715,-176.386,-0.139718,-0.267893,-0.953265,-0.0414445,-0.960281,0.27594,-0.989324,0.0780616,0.123068
1685105497,87144501,40.5108,-12.1627,-176.248,-0.136826,-0.266808,-0.953987,-0.0434093,-0.960505,0.274857,-0.989643,0.0790194,0.119839
1685105497,112029830,40.873,-12.2273,-176.172,-0.132121,-0.267852,-0.954359,-0.0438082,-0.96028,0.275578,-0.990266,0.0782185,0.11514
1685105497,137018223,41.2914,-11.815,-176.075,-0.130631,-0.262951,-0.955926,-0.0410699,-0.961924,0.270213,-0.990581,0.0745582,0.11486
1685105497,161996169,41.311,-11.3777,-175.89,-0.131648,-0.259612,-0.956698,-0.0404023,-0.96289,0.266852,-0.990473,0.0737834,0.116274
1685105497,186995954,41.3207,-11.217,-175.8,-0.131735,-0.258874,-0.956887,-0.0388573,-0.963208,0.265934,-0.990524,0.072215,0.116831
1685105497,212013796,41.866,-11.1955,-175.718,-0.126712,-0.257323,-0.957982,-0.040463,-0.963622,0.26419,-0.991114,0.0722389,0.111691
1685105497,236031053,42.3053,-11.0782,-175.618,-0.123329,-0.255288,-0.958967,-0.0402296,-0.964264,0.261872,-0.99155,0.0708755,0.108653
1685105497,262023243,42.2488,-10.6909,-175.511,-0.125254,-0.252419,-0.959478,-0.0370915,-0.965226,0.258773,-0.991432,0.0680009,0.111537
1685105497,286092037,42.3625,-10.3612,-175.37,-0.124926,-0.250657,-0.959982,-0.0359114,-0.965785,0.256846,-0.991516,0.0665611,0.111651
1685105497,311120410,42.7177,-10.2753,-175.214,-0.121558,-0.248528,-0.960968,-0.0369285,-0.966344,0.25459,-0.991898,0.0664346,0.10829
1685105497,336036819,42.8699,-9.89134,-175.003,-0.123995,-0.243215,-0.962016,-0.032587,-0.967975,0.248922,-0.991749,0.0622144,0.1121
1685105497,361051838,42.9951,-9.70054,-174.968,-0.123843,-0.241661,-0.962426,-0.0303378,-0.968516,0.247095,-0.991839,0.059799,0.112614
1685105497,386076548,43.2384,-9.57484,-174.984,-0.120555,-0.240213,-0.963206,-0.0313716,-0.968875,0.245554,-0.992212,0.0598203,0.109269
1685105497,411056717,43.8099,-9.38674,-174.72,-0.114645,-0.239736,-0.964045,-0.0342828,-0.968911,0.245023,-0.992815,0.0611408,0.102862
1685105497,436038562,44.1992,-9.22633,-174.528,-0.111404,-0.239267,-0.964542,-0.033322,-0.969138,0.244256,-0.993217,0.0593517,0.0999938
1685105497,460993710,44.0861,-8.77799,-174.484,-0.116629,-0.234282,-0.965149,-0.0279694,-0.970619,0.23899,-0.992783,0.0548682,0.106654
1685105497,486068557,44.3017,-8.74117,-174.466,-0.114128,-0.233042,-0.965746,-0.0276021,-0.970979,0.237567,-0.993082,0.0537695,0.104382
1685105497,510987471,44.5826,-8.74906,-174.469,-0.110723,-0.233054,-0.966141,-0.0292001,-0.970935,0.237557,-0.993423,0.0545147,0.100702
1685105497,536015618,44.7859,-8.35067,-174.387,-0.111616,-0.228967,-0.967013,-0.0256594,-0.972106,0.233134,-0.993419,0.0508344,0.102626
1685105497,561003523,45.1705,-8.15491,-174.305,-0.109579,-0.226699,-0.967781,-0.0247416,-0.97272,0.230657,-0.99367,0.0492195,0.10098
1685105497,585965525,45.2978,-8.00718,-174.268,-0.108362,-0.225705,-0.96815,-0.0249379,-0.972961,0.229618,-0.993799,0.0490255,0.0998037
1685105497,610969615,45.6925,-7.70438,-174.164,-0.105293,-0.223719,-0.96895,-0.0251985,-0.973453,0.227496,-0.994122,0.0483699,0.0968609
1685105497,636007074,46.0081,-7.34388,-174.042,-0.103858,-0.221712,-0.969566,-0.0235123,-0.974017,0.225249,-0.994315,0.0461908,0.0959485
1685105497,660964785,46.1327,-7.0034,-174.052,-0.106425,-0.218671,-0.969978,-0.0190811,-0.974889,0.221872,-0.994138,0.0421211,0.0995814
1685105497,685959745,46.3733,-7.04991,-174.014,-0.10344,-0.217664,-0.970528,-0.0208856,-0.975071,0.220909,-0.994417,0.0431209,0.0963165
1685105497,711085753,46.6467,-6.95304,-173.92,-0.100825,-0.216417,-0.971081,-0.0217464,-0.975342,0.219625,-0.994667,0.0432612,0.0936326
1685105497,735992905,46.9442,-6.58058,-174.048,-0.0990841,-0.214154,-0.971762,-0.0190467,-0.97598,0.217025,-0.994897,0.0400127,0.0926259
1685105497,761023349,47.1274,-6.25455,-173.882,-0.100346,-0.210517,-0.972426,-0.0160392,-0.97689,0.213139,-0.994823,0.0369845,0.0946501
1685105497,785948767,47.4279,-6.18344,-173.695,-0.0977161,-0.211133,-0.97256,-0.0163516,-0.976765,0.213689,-0.995079,0.0367837,0.0919921
1685105497,811052700,47.8004,-6.0019,-173.62,-0.0926103,-0.21064,-0.973167,-0.0180891,-0.97685,0.213159,-0.995538,0.0373445,0.086656
1685105497,835947919,47.9773,-5.61932,-173.537,-0.0922046,-0.207488,-0.973883,-0.0160505,-0.977612,0.209802,-0.995611,0.0349761,0.0868103
1685105497,860939819,48.1938,-5.34913,-173.466,-0.0936486,-0.205781,-0.974107,-0.0117372,-0.97811,0.207755,-0.995536,0.0308892,0.0891828
1685105497,885916236,48.4607,-5.17742,-173.322,-0.0928928,-0.203893,-0.974575,-0.0114212,-0.978526,0.205808,-0.995609,0.0302487,0.0885668
1685105497,911017883,48.603,-4.93676,-173.195,-0.0919191,-0.202428,-0.974975,-0.0106777,-0.978862,0.204242,-0.995711,0.0291844,0.0878174
1685105497,935946382,48.7539,-4.60721,-173.271,-0.0921477,-0.199621,-0.975531,-0.00890174,-0.979495,0.201273,-0.995706,0.0272308,0.0884814
1685105497,960930827,48.8296,-4.41404,-173.222,-0.0938215,-0.197817,-0.975738,-0.00591174,-0.979934,0.199236,-0.995571,0.0244609,0.0907689
1685105497,985912101,49.1871,-4.27111,-173.206,-0.0920988,-0.195909,-0.976289,-0.00511116,-0.980349,0.197206,-0.995738,0.0231527,0.0892905
1685105498,10909859,49.5008,-4.0332,-173.072,-0.0892438,-0.194278,-0.976879,-0.00640507,-0.98066,0.195615,-0.99599,0.0237146,0.0862754
1685105498,35874442,49.6311,-3.62988,-173.082,-0.0908471,-0.192132,-0.977155,-0.00249633,-0.981165,0.193153,-0.995862,0.0199868,0.0886573
